type,title,author,availability,birthDate.confidence,birthDate.value.precision,birthDate.value.str,birthDate.value.timestamp,brand,crawlTimestamp,date,description.confidence,description.value,descriptionHtml.confidence,descriptionHtml.value,diffbotUri,estimatedDate,height,humanLanguage,icon,id,importance,multipleProducts,name.confidence,name.value,naturalHeight,naturalWidth,nbIncomingEdges,nbOrigins,offerPrice,offerPriceDetails.amount,offerPriceDetails.symbol,offerPriceDetails.text,origin,originalType,pageUrl,primary,publisherCountry,publisherRegion,regularPrice,regularPriceDetails.amount,regularPriceDetails.symbol,regularPriceDetails.text,siteName,text,url,width,xpath
"article","Klassiker - Lieblingsgerichte mit Tradition",,,,,,,,,,,,,,"article|3|-2069813439",,,"de","https://www.lecker.de/sites/all/themes/lecker/icons/apple-touch-icon-152x152.png",,,,,,,,,,,,,,,"other","https://www.lecker.de/rezepte/klassiker",,"Germany","Germany",,,,,"lecker.de","Klassiker - das sind altbewährte Rezepte mit Tradtion und absolutem Lieblingsessen-Potenzial. Wir haben in unserem Special deutsche Lieblinge von Käsekuchen bis Schnitzel für Sie zusammengestellt. Viel Spaß beim Stöbern und Genießen!",,,
"image","Furbo Hundekamera zu gewinnen!",,,,,,,,,,,,,,"image|3|236852182",,"215",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32142/bauer-kombispecial-01-560x420.jpg?crop=&fit=crop&h=300&w=400","287",
"image","LECKER Print-Abo (10-Ausgaben)",,,,,,,,,,,,,,"image|3|1066969798",,"171",,,,,,,,"171","210",,,,,,,,"other",,"1",,,,,,,,,"https://pvn.zoomoviewer.com/images/P636000086_1/210/210/LECKER_Print-Abo_%2810-Ausgaben%29.jpg","210",
"article","Schnäppchen",,,,,,,,,,,,,,"article|3|834284990",,,"de","https://laden.lecker.de/skin/frontend/rwd/leckerladen/images/apple-touch-icon.png",,,,,,,,,,,,,,,"other","https://laden.lecker.de/schnaeppchen.html",,"Germany","Germany",,,,,"lecker.de","Echte Schnäppchenjäger finden hier regelmäßig eine Auswahl von Küchendeko, Kochzubehör und weiteren hübschen Deko-Schnickschnack, wie Servietten, Strohhalme und Servierbesteck. Mit unseren schönen Back- und Küchenhelfern und den Schnäppchenpreisen macht das Einkaufen richtig spaß. Wir hoffen, dass Sie mit unseren attraktiven Preisen einen super Deal machen und Ihnen das Stöbern unter der Kategorie „Schnäppchen“ viel Vergnügen bereitet.
Außerdem im Lecker-Laden: Unsere liebsten Rezepte finden Sie in dem monatlich erscheinenden LECKER Zeitschrift und den Sonderheften, zum Beispiel LECKER Bakery, LECKER Sansibar, LECKER Veggie, LECKER Christmas und LECKER Deko. Die LECKER Specials erscheinen 4x im Jahr und zeigen unsere Lieblingsrezepte zu einem bestimmten Thema.",,,
"image","Bluecheese-Gnocchi-Pfanne Rezept","Bluecheese-Gnocchi-Pfanne Zum Rezept",,,,,,,,,,,,,"image|3|-319302581",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/bluecheese-gnocchi-pfanne-lecker-09-2017-F9015201,id=e6060e3e,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","LECKER Special 1/2016 ""Sunshine-Cakes Back dir deinen Urlaub""",,,,,,,,,,,,,,"image|3|-1612877452",,"208",,,,,,,,"210","158",,,,,,,,"other",,,,,,,,,,,"https://pvn.zoomoviewer.com/images/P785040024_1/210/210/LECKER_Special_1_2016_%22Sunshine-Cakes_Back_dir_deinen_Urlaub%22.jpg","156",
"image","Frühlings-Minestrone Rezept","Frühlings-Minestrone Zum Rezept",,,,,,,,,,,,,"image|3|1195198123",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/fruehlings-minestrone-F6174102,id=3cf2faac,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Churros mit Schokosoße","Churros-Rezept",,,,,,,,,,,,,"image|3|-405031815",,"217",,,,,,,,"225","300",,,,,,,,"other",,,,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/churros-rezept-b1.jpg?itok=_EQVZOeN","290",
"image","Linsen-Hack-Eintopf Rezept","Linsen-Hack-Eintopf Zum Rezept",,,,,,,,,,,,,"image|3|897684105",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/linsen-hack-eintopf-F4670101,id=a634d3cf,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Die köstliche Kinderschokoladen-Füllung macht das Küchlein perfekt!",,,,,,,,,,,,,,"image|3|1389273848",,"217",,,,,,,,"225","300",,,,,,,,"other",,,,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/kinderschokoladen-lava-cake-b.jpg?itok=bBOIojt_","290",
"image",,,,,,,,,,,,,,,"image|3|91391158",,"215",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/31927/adtfl-das-battle-abbildung-1-2.jpg?crop=&fit=crop&h=300&w=400","287",
"image","Gutes tun und gewinnen",,,,,,,,,,,,,,"image|3|1829798372",,"215",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/31906/p68893-rewe-nh-tafelaktion-2018-tafeltuete-haeder-560x420px--1-.jpg?crop=&fit=crop&h=300&w=400","287",
"image","Hühnersuppe mit Frühlingsgemüse Rezept",,,,,,,,,,,,,,"image|3|776254371",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/huehnersuppe-mit-fruehlingsgemuese-,id=e96caced,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","LECKER Special 2/2016 ""Home sweet Home""",,,,,,,,,,,,,,"image|3|-1938704260",,"208",,,,,,,,"210","158",,,,,,,,"other",,,,,,,,,,,"https://pvn.zoomoviewer.com/images/P785040025_0/210/210/LECKER_Special_2_2016_%22Home_sweet_Home%22.jpg","156",
"image",,,,,,,,,,,,,,,"image|3|233724136",,"217",,,,,,,,"225","300",,,,,,,,"other",,"1",,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/nussecken-backen-b5.jpg?itok=QTlWrSx0","290",
"image",,,,,,,,,,,,,,,"image|3|301063499",,"215",,,,,,,,"300","400",,,,,,,,"other",,"1",,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32138/bildkompo-smeg-560x420-72dpi.jpg?crop=&fit=crop&h=300&w=400","287",
"article","Advertisement",,,,,,,,,,,,,,"article|3|670892517",,,"de","https://d27so4lebom4m9.cloudfront.net/assets/favicon/fallback_favicon-2df0dc7fb5743f45da586aefe85787a6.ico",,,,,,,,,,,,,,,"other","http://gewinnspiel.lecker.de/sweepstakes/p/6",,"Germany","Germany",,,,,"lecker.de","",,,
"article","Zu welchem Unternehmen gehört der Lecker Laden?",,,,,,,,,,,,,,"article|3|-1604865905",,,"de","https://laden.lecker.de/skin/frontend/rwd/leckerladen/images/apple-touch-icon.png",,,,,,,,,,,,,,,"other","https://laden.lecker.de/faq/",,"Germany","Germany",,,,,"lecker.de","Allgemeines
Der Lecker Laden ist ein Online-Shop der Pressevertrieb Nord KG, einem Tochterunternehmen der Bauer Media Group. Die Bestellungen werden direkt in Hamburg verpackt und schnellstmöglich versendet. Mehr erfahren…
Auf Laden.Lecker.de werden aktuelle und ältere Ausgaben der Hefte „Lecker“, „Lecker Special“ und „mutti kocht am besten“ als Printausgabe, E-Paper oder Abo angeboten. Außerdem finden Sie in unserem Sortiment Poster, Kochbücher, Textilien, Deko und Küchenutensilien und vieles mehr.
Sie können telefonischen Kontakt zu unserem Kundenservice aufnehmen, welcher Mo.-Fr. zwischen 8 – 20 Uhr erreichbar ist.
Kunden-Hotline: + 49 (0)180 / 60 12 90 6
(0,20 € /Anruf aus dem dt. Festnetz, Mobilfunk max. 0,60 €/Anruf. Abweichende Preise aus dem Ausland möglich.)
Versandkosten
Unsere Versandkosten werden nach Gewicht und Größe des Produktes bemessen.
Gewicht (g.)
Deutschland
Ausland
bis 100 g
1,80 €
5,00 €
bis 250 g
2,00 €
5,00 €
bis 500 g
2,30 €
5,00 €
bis 1000 g
3,10 €
8,90 €
Werden mehrere Zeitschriften oder Handelsware (wie z.B. Zeitschriftenschuber) bestellt, erfolgt die Lieferung aufgrund der Größe oder des Gewichts per Paket inkl. Sendungsnachverfolgung. Innerhalb Deutschlands fallen pauschale Versandkosten in Höhe von 4,90 € an.",,,
"image",,,,,,,,,,,,,,,"image|3|808182462",,"215",,,,,,,,"300","400",,,,,,,,"other",,"1",,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/31810/181017-pampers-unicef-gewinnspiel.jpg?crop=&fit=crop&h=300&w=400","287",
"article","Küchenlädchen",,,,,,,,,,,,,,"article|3|-1212175876",,,"de","https://laden.lecker.de/skin/frontend/rwd/leckerladen/images/apple-touch-icon.png",,,,,,,,,,,,,,,"other","https://laden.lecker.de/kuechenlaedchen.html",,"Germany","Germany",,,,,"lecker.de","Wir, die Redaktion der Zeitschrift LECKER, suchen neben tollen Rezepten regelmäßig mit viel Liebe nach schönem und praktischem Kochzubehör, Zubehör-Geheimtipps und very important products. Einige unserer klugen Helfer und Liebgewonnenes für Tisch & Küche finden Sie ab jetzt hier im neuen LECKER-Laden. Für unsere Tischdeko lieben wir hübschen Krimskrams und Deko-Schnickschnack, wie Servietten, Strohhalme und Servierbesteck. Mit unseren schönen Back- und Küchenhelfern macht das Vorbereiten besonders Spaß. Wir hoffen, dass Ihnen unsere Tisch-Inspirationen mit Gläsern, Schalen und Co. genauso viel Lust aufs Essen und Dekorieren machen wie uns. Außerdem im Lecker-Laden: Hübsche Küchendeko und einzelne Ausgaben der LECKER und LECKER Specials.",,,
"image","5-Zutaten-Nudeln mit Tomaten Rezept",,,,,,,,,,,,,,"image|3|-1230870864",,"427",,,,,,,,"442","590",,,,,,,,,,"1",,,,,,,,,"https://images.lecker.de/5-zutaten-nudeln-F4954703,id=1c0499d1,b=lecker,w=590,h=442,cg=c.jpg","570",
"product","Butterschale - Holzdeckel",,"1",,,,,"Butterschale",,,,,,,"product|3|508386507",,,"de",,,,"1",,,,,,,"35,90€","35.9","€","35,90€",,,"https://laden.lecker.de/catalog/product/view/id/447971/s/butterschale-holzdeckel/category/1872/",,,,,,,,,"Alles in Buddah!
Butterschale mit Holzdeckel Emaille von Ib Laursen",,,
"image",,,,,,,,,,,,,,,"image|3|806199878",,"215",,,,,,,,"300","400",,,,,,,,"other",,"1",,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32094/ricola-echhozi-geschenkdose-560x420px.jpg?crop=&fit=crop&h=300&w=400","287",
"image",,,,,,,,,,,,,,,"image|3|451994081",,"215",,,,,,,,"300","400",,,,,,,,"other",,"1",,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32139/braun-xmas-bauermediakombi-560x420px-k2.jpg?crop=&fit=crop&h=300&w=400","287",
"image","Gnocchi-Pilz-Auflauf mit Salami Rezept",,,,,,,,,,,,,,"image|3|-28997310",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/gnocchi-pilz-auflauf-F5906502,id=f2d2e67f,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Antipasti-Gnocchi-Salat mit Putenschnitzel Rezept",,,,,,,,,,,,,,"image|3|-386540347",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/antipasti-gnocchi-salat-mit-putenschnitzel-F8952401,id=67c3f96d,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Schalensatz - 3 mini Mynte Green Tea",,,,,,,,,,,,,,"image|3|177696802",,"183",,,,,,,,"183","210",,,,,,,,"other",,,,,,,,,,,"https://pvn.zoomoviewer.com/images/H103242822_0/210/210/Schalensatz_-_3_mini_Mynte_Green_Tea.jpg","210",
"image","Kartoffel-Wurst-Eintopf mit scharfem Wasabi-Topping Rezept",,,,,,,,,,,,,,"image|3|-394372925",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/kartoffel-wurst-eintopf-b,id=2c052d9a,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Express-Auflauf mit Gnocchi und Pilzen Rezept",,,,,,,,,,,,,,"image|3|549095275",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/express-auflauf-mit-gnocchi-und-pilzen-lecker-2017-04-F5906502,id=69584494,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Gnocchi-Auflauf Rezept","Gnocchi-Auflauf Zum Rezept",,,,,,,,,,,,,"image|3|-1489281689",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/gnocchi-auflauf-lecker-06-2017-F8920201,id=86e9f935,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Die besten Smoothie Maker stellen wir euch vor, Foto: Food & Foto Experts",,,,,,,,,,,,,,"image|3|1357114062",,"427",,,,,,,,"422","563",,,,,,,,,,,,,,,,,,,"https://www.lecker.de/assets/styles/563x422/public/smoothie-zutaten-im-mixer.jpg?itok=l_93-dJ_","570",
"image","Rahmgeschnetzeltes mit Reis Rezept",,,,,,,,,,,,,,"image|3|931019178",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/rahmgeschnetzeltes-mit-reis-F5424802,id=e2c6ed97,b=lecker,w=590,h=442,cg=c.jpg","570",
"image",,"One-Pot-Rezepte",,,,,,,,,,,,,"image|3|-290735647",,"214",,,,,,,,"225","300",,,,,,,,"other",,,,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/one-pot-rezepte-b2.jpg?itok=m2wSa-_u","285",
"image","Grillen wie die Profis",,,,,,,,,,,,,,"image|3|1326385069",,"215",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/31729/1-irish-beef.jpg?crop=&fit=crop&h=300&w=400","287",
"image","Einach köstlich. Bei diesem Anblick von flüssiger Schokolade läuft uns das Wasser im Mund zusammen",,,,,,,,,,,,,,"image|3|1086925007",,"217",,,,,,,,"225","300",,,,,,,,"other",,,,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/schokofondue-schokolade-fruchte-selber-amchen-dessert.jpg?itok=WOWFjUZD","290",
"image",,,,,,,,,,,,,,,"image|3|1748586076",,"214",,,,,,,,"225","300",,,,,,,,,,,,,,,,,,,"https://www.lecker.de/assets/styles/300x225/public/field/image/avocado-smoothie.jpg?itok=HFmoDlVQ","285",
"product","LECKER Sammelschuber",,"1",,,,,"Lecker",,,,,,,"product|3|-1486344426",,,"de",,,,"1",,,,,,,"13,95€","13.95","€","13,95€",,,"https://laden.lecker.de/fanshop/lecker-sammelschuber/lecker-sammelschuber.html",,,,,,,,,"• Lecker Sammelschuber
• Lieblingsplatz für 10 Hefte",,,
"image","Easy Nudeltopf mit weissen Bohnen",,,,,,,,,,,,,,"image|3|1032789886",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/easy-nudeltopf-mit-weissen-bohnen-F6925602,id=af459f94,b=lecker,w=590,h=442,cg=c.jpg","570",
"product","LECKER Poster - Himmel",,"1",,,,,"lecker",,,,,,,"product|3|410643367",,,"de",,,,"1",,,,,,,"5,95€","5.95","€","5,95€",,,"https://laden.lecker.de/fanshop/lecker-poster-himmel.html",,,,"9,95€","9.95","€","9,95€",,"• LECKER Poster ""Himmel""
• ""Wenn es im Himmel keine Schokolade gibt, will ich da nicht hin""",,,
"image","Risottorösti mit Räucherlachs Rezept",,,,,,,,,,,,,,"image|3|-232946076",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/risottoroesti-mit-raeucherlachs-F5392203,id=9e4df326,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Adventsdekoration von Tchibo",,,,,,,,,,,,,,"image|3|957273888",,"223",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32303/kw-46-18-led-560x420-quer-02.jpg?crop=&fit=crop&h=300&w=400","298",
"article","Braun Geschenk-Paket zu gewinnen!",,,,,,,,,,,,,,"article|3|1375431913",,,"de","https://d27so4lebom4m9.cloudfront.net/assets/favicon/fallback_favicon-2df0dc7fb5743f45da586aefe85787a6.ico",,,,,,,,,,,,,,,"other","http://gewinnspiel.lecker.de/sweepstakes/p/2",,"Germany","Germany",,,,,"lecker.de","",,,
"image","Herbstgemüse – leckere Rezepte mit Kürbis, Kohl & Co.",,,,,,,,,,,,,,"image|3|710788199",,"442",,,,,,,,"457","610",,,,,,,,"other",,"1",,,,,,,,,"https://www.lecker.de/assets/styles/610x457/public/field/image/provenzalische-cidrekoteletts-b_0.jpg?itok=ce90AnyJ","590",
"image","Eintopf à la Irish-Stew Rezept",,,,,,,,,,,,,,"image|3|-418983728",,"427",,,,,,,,"442","590",,,,,,,,"other",,"1",,,,,,,,,"https://images.lecker.de/eintopf-a-la-irish-stew-b,id=9fa98a97,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Mehr Ansichten",,,,,,,,,,,,,,"image|3|707321215",,"328",,,,,,,,"966","1800",,,,,,,,,,"1",,,,,,,,,"https://pvn.zoomoviewer.com/images/H103242809_5/1800/1800/Butterschale_-_Holzdeckel.jpg","613","/html[1]/body[1]/div[2]/div[1]/div[4]/div[1]/div[2]/div[2]/div[1]/form[1]/div[2]/div[2]/div[1]/img[1]"
"image","Brunnenkresse-Suppe Rezept","Brunnenkresse-Suppe Zum Rezept",,,,,,,,,,,,,"image|3|-1462533545",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/brunnenkresse-suppe-F6693102,id=91509774,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Pellkartoffeln und Barbecuemett Rezept",,,,,,,,,,,,,,"image|3|-2112574771",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/pellkartoffeln-und-barbecuemett-F3734601,id=76e360a9,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Bolognese-Eintopf mit Ciabatta-Croûtons Rezept",,,,,,,,,,,,,,"image|3|-1660898878",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/bolognese-eintopf-mit-ciabatta-croutons-4678341_3016019,id=c122436c,b=lecker,w=590,h=442,cg=c.jpg","570",
"article","Grüne Smoothies - Zutaten, Rezepte und Tipps",,,,,,,,,,,,,,"article|3|71834439",,,"de","https://www.lecker.de/sites/all/themes/lecker/icons/apple-touch-icon-152x152.png",,,,,,,,,,,,,,,,"https://www.lecker.de/gruene-smoothies-zutaten-rezepte-und-tipps-73127.html",,"Germany","Germany",,,,,"lecker.de","Welche Zutaten verwendet man für grüne Smoothies?
Grüne Smoothies werden je zur Hälfte aus grünem Gemüse, am besten Blattgemüse, Früchten und Wasser zubereitet. Je nach Saison und persönlichem Geschmack kannst du für grüne Smoothies aus den folgenden Gemüse- und Obstsorten wählen und diese immer wieder neu variieren.
Gemüse und Kräuter für grüne Smoothies:
Spinat
Mangold
Grünkohl
Rucola
Endivien
Feldsalat
Römersalat
Salatgurke
Früchte für grüne Smoothies:
Banane
Orange
Ananas
Grüne Smoothies - so gelingt die Zubereitung:
Für eine Portion rechnet man:
150 g (Blatt-)Gemüse
150 g Obst
200 ml Wasser
So geht's:
(Blatt-)Gemüse und Obst waschen, grob zerkleinern oder in Stücke schneiden.
Alle Zutaten mit Wasser in den Mixer geben und cremig pürieren. Gegebenenfalls Wasser zugeben und erneut pürieren.
Den Smoothie mit Zitronen- oder Limettensaft und Süßungsmitteln nach Belieben abschmecken.
Extra-Tipp: Anfänger können den Gemüseanteil nach und nach erhöhen und sich langsam an das Mischverhältnis aus Gemüse und Obst herantasten. Zum Abrunden des Geschmacks können zusätzlich frische Kräuter, Zitronen- oder Limettensaft zum grünen Smoothie gegeben werden. Zum Süßen eignen sich Honig, Agavendicksaft oder Trockenfrüchte wie Datteln, Feigen und Rosinen.
Rezepte für grüne Smoothies zum Ausprobieren:
Avocado-Smoothie
Warum sind grüne Smoothies so gesund?
Grünes Blattgemüse steckt voller gesunder Inhaltsstoffe. Besonders das darin enthaltene Chlorophyll spielt eine wichtige Rolle. Es verleiht Spinat, Feldsalat und Co. nicht nur die grüne Farbe, sondern wirkt sich auch positiv auf die Darmflora aus, wirkt blutbíldend und desinfizierend. Der hohe Ballaststoff-Anteil sorgt für Sättigung und kurbelt die Verdauung an, genau wie die Bitterstoffe aus Rucola oder Endivien.
Grüne Smoothies enthalten außerdem jede Menge Vitamine, Mineralstoffe und Spurenelemente. Antioxidantien schützen die Körperzellen. Grünes Blattgemüse hat zudem eine basische Wirkung und unterstützt so das Säure-Basen-Haushalt des Körpers.",,,
"image","LECKER Kochbuch - Back mich!",,,,,,,,,,,,,,"image|3|-2058676654",,"486",,,,,,,,"1428","1800",,,,,,,,,,"1",,,,,,,,,"https://pvn.zoomoviewer.com/images/H103240199_6/1800/1800/LECKER_Kochbuch_-_Back_mich%21.jpg","613","/html[1]/body[1]/div[2]/div[1]/div[4]/div[1]/div[2]/div[2]/div[1]/form[1]/div[2]/div[2]/div[1]/img[1]"
"image","Blumenkohlcurrysuppe mit Lachs",,,,,,,,,,,,,,"image|3|791101590",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/blumenkohlcurrysuppe-mit-lachs-F5974801,id=32069f34,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Käse küsst Käse im Gnocchigröstl",,,,,,,,,,,,,,"image|3|-459361762",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/kaese-kuesst-kaese-im-gnocchigröstl-F9024602,id=7352bcca,b=lecker,w=590,h=442,cg=c.jpg","570",
"article","Advertisement",,,,,,,,,,,,,,"article|3|670892517",,,"de","https://d27so4lebom4m9.cloudfront.net/assets/favicon/fallback_favicon-2df0dc7fb5743f45da586aefe85787a6.ico",,,,,,,,,,,,,,,"other","http://gewinnspiel.lecker.de/sweepstakes/p/5",,"Germany","Germany",,,,,"lecker.de","",,,
"image","Kürbis-Hähnchen-Topf Rezept","Kürbis-Hähnchen-Topf Zum Rezept",,,,,,,,,,,,,"image|3|-806569365",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/kuerbis-haehnchen-topf-4671404,id=a9335c7c,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Steckrübentopf mit Kochwurstchips Rezept",,,,,,,,,,,,,,"image|3|-1370397075",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/steckruebentopf-mit-kochwurstchips-F4546103,id=d174c759,b=lecker,w=590,h=442,cg=c.jpg","570",
"image",,,,,,,,,,,,,,,"image|3|-388540061",,"215",,,,,,,,"300","400",,,,,,,,"other",,,,,,,,,,,"https://twinit-images.global.ssl.fastly.net/uploads/drawing_photo/photo/32175/rz-pick-18-017-smoker-gewinnspiel-560x420-kfa-09nov18.jpg?crop=&fit=crop&h=300&w=400","287",
"image","Erbsensuppe mit Koriander Rezept",,,,,,,,,,,,,,"image|3|1256651200",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/erbsensuppe-mit-koriander-F3751402,id=cb29eff1,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Fixe Fajita-Nudeln mit Pute Rezept",,,,,,,,,,,,,,"image|3|-430949802",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/fixe-fajita-nudeln-mit-pute-lecker-2016-07,id=37170053,b=lecker,w=590,h=442,cg=c.jpg","570",
"image","Kartoffel-Möhren-Topf mit Rindfleisch Rezept",,,,,,,,,,,,,,"image|3|-2078552599",,"427",,,,,,,,"442","590",,,,,,,,"other",,,,,,,,,,,"https://images.lecker.de/kartoffel-moehren-topf-mit-rindfleisch-F5515602,id=51c5ed4a,b=lecker,w=590,h=442,cg=c.jpg","570",
"image",,,,,,,,,,,,,,,"image|3|-356257541",,"162",,,,,,,,"162","210",,,,,,,,"other",,,,,,,,,,,"https://pvn.zoomoviewer.com/images/H103242826_0/210/210/Tasse_-_Casablanca.jpg","210",
"image","Hühnersuppe mit Zitrone und Spinat",,,,,,,,,,,,,,"image|3|2027509391",,"427",,,,,,,,"442","590",,,,,,,,,,,,,,,,,,,"https://images.lecker.de/huehnersuppe-mit-zitrone-und-spina-F8056402,id=f1bd0c99,b=lecker,w=590,h=442,cg=c.jpg","570",
